model,prompt,Alignment,Geometry,Texture,Overall
sjc,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",3.94736842105263,2.52631578947368,2.11111111111111,2.85714285714286
sjc,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",1.05555555555556,1.19047619047619,1.29411764705882,1.10526315789474
sjc,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",2.16666666666667,2,1.6,1.65
sjc,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",5.5,5.76470588235294,4.52941176470588,5.10526315789474
sjc,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",4.84210526315789,2.63157894736842,3,3.42857142857143
sjc,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",4.68421052631579,3.11111111111111,2.94444444444444,3.52380952380952
sjc,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",4.94736842105263,3.5,3.05555555555556,3.66666666666667
sjc,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",5.33333333333333,4.25,3.15,4.26315789473684
textmesh,"A bronze goblet encrusted with rubies, with swirling engravings of dragons coiling up its stem",4.6,5.58823529411765,4.35294117647059,4.57894736842105
textmesh,"A black bat with luminous red eyes, outstretched wings, and a detailed claw with subtle ridges",2.78947368421053,1.88888888888889,2.3,2.28571428571429
textmesh,"A square table with intricate carvings along the legs, a scratched surface, and a missing corner",6.85714285714286,6.6875,5.6,6.26315789473684
textmesh,"A golden lamp with an intricate bird and flower motif, and a glossy, amber-colored glass shade",6.5,7.09523809523809,6,6.63157894736842
textmesh,"A wooden chair with a broken leg, a cushioned seat, and carved spirals on the arms",5.10526315789474,5.95454545454545,5.57142857142857,5.66666666666667
textmesh,"A porcelain teapot with a gold-trimmed spout and a painted phoenix spiraling around its surface",5.61904761904762,5.6875,4.6,5.47368421052632
textmesh,"A potted succulent with plump, fleshy, blue-green leaves edged in red and planted in a terracotta pot",1.11764705882353,1.42105263157895,1.1875,1.05263157894737
textmesh,"A gilded picture frame adorned with ivy leaves, enclosing an oil painting of a serene landscape",4.55555555555556,4.47619047619048,5.11764705882353,4
textmesh,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",5.23809523809524,4.8125,4.9,5
textmesh,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",7.26315789473684,6.94736842105263,6.77777777777778,7
textmesh,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",4.84210526315789,4.94444444444444,4.22222222222222,4.28571428571429
textmesh,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",6.64705882352941,6.84210526315789,5.5625,6.42105263157895
textmesh,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",6.05,6.88235294117647,5.58823529411765,6.05263157894737
textmesh,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",4.89473684210526,4.33333333333333,4.55,4.61904761904762
textmesh,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",5.05555555555556,4.28571428571429,3.79411764705882,4.15789473684211
textmesh,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",5.19047619047619,5.75,4.45,5.21052631578947
3dtopia,"A bronze goblet encrusted with rubies, with swirling engravings of dragons coiling up its stem",7.44444444444444,6.21052631578947,6.45,6.45
3dtopia,"A black bat with luminous red eyes, outstretched wings, and a detailed claw with subtle ridges",2.68421052631579,3.42105263157895,3.88888888888889,3
3dtopia,"A square table with intricate carvings along the legs, a scratched surface, and a missing corner",5.52631578947368,5,4.72222222222222,5.38095238095238
3dtopia,"A golden lamp with an intricate bird and flower motif, and a glossy, amber-colored glass shade",7.31578947368421,6.59090909090909,6.90476190476191,6.85714285714286
3dtopia,"A wooden chair with a broken leg, a cushioned seat, and carved spirals on the arms",6.05263157894737,5.10526315789474,5.66666666666667,5.61904761904762
3dtopia,"A porcelain teapot with a gold-trimmed spout and a painted phoenix spiraling around its surface",5.15789473684211,4.44444444444444,4.8,4.80952380952381
3dtopia,"A potted succulent with plump, fleshy, blue-green leaves edged in red and planted in a terracotta pot",5.17647058823529,4.10526315789474,4.5,4.47368421052632
3dtopia,"A gilded picture frame adorned with ivy leaves, enclosing an oil painting of a serene landscape",7.47368421052632,6.40909090909091,6.95238095238095,7
3dtopia,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",2.57894736842105,2.57894736842105,3.27777777777778,2.47619047619048
3dtopia,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",6.10526315789474,6,5.55,5.76190476190476
3dtopia,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",4.72222222222222,5.42105263157895,5.05,4.85
3dtopia,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",5.68421052631579,5.83333333333333,5.4,5.80952380952381
3dtopia,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",5.78947368421053,4.05263157894737,5.94444444444444,5.14285714285714
3dtopia,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",3.63157894736842,3,4.33333333333333,3.09523809523809
3dtopia,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",4.52631578947368,4.33333333333333,5.35,4.38095238095238
3dtopia,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",1.35294117647059,1.57894736842105,2,1.36842105263158
consistent3d,"A bronze goblet encrusted with rubies, with swirling engravings of dragons coiling up its stem",6.55555555555556,6.66666666666667,5.82352941176471,6.42105263157895
consistent3d,"A black bat with luminous red eyes, outstretched wings, and a detailed claw with subtle ridges",4.94444444444444,4.05263157894737,4.25,3.7
consistent3d,"A square table with intricate carvings along the legs, a scratched surface, and a missing corner",3.89473684210526,3,3.55555555555556,3.23809523809524
consistent3d,"A golden lamp with an intricate bird and flower motif, and a glossy, amber-colored glass shade",5.63157894736842,4.38888888888889,4.75,4.61904761904762
consistent3d,"A wooden chair with a broken leg, a cushioned seat, and carved spirals on the arms",5.42857142857143,3.9375,4.15,4.52631578947368
consistent3d,"A porcelain teapot with a gold-trimmed spout and a painted phoenix spiraling around its surface",4.84210526315789,4,3.38888888888889,3.95238095238095
consistent3d,"A potted succulent with plump, fleshy, blue-green leaves edged in red and planted in a terracotta pot",6.15789473684211,4.61111111111111,5.15,5.23809523809524
consistent3d,"A gilded picture frame adorned with ivy leaves, enclosing an oil painting of a serene landscape",1.35,1.17647058823529,1.47058823529412,1.15789473684211
consistent3d,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",5.83333333333333,6.42857142857143,6.17647058823529,6.42105263157895
consistent3d,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",5.55555555555556,4.90476190476191,4.94117647058824,4.94736842105263
consistent3d,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",5.89473684210526,5.22727272727273,3.71428571428571,4.80952380952381
consistent3d,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",4.5,3.88235294117647,2.58823529411765,3.68421052631579
consistent3d,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",5.42105263157895,3.26315789473684,4.66666666666667,4.47619047619048
consistent3d,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",5.15,5.05882352941176,5.05882352941176,4.73684210526316
consistent3d,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",5.66666666666667,5.04761904761905,4.76470588235294,4.84210526315789
consistent3d,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",4.70588235294118,4.26315789473684,3.875,4.47368421052632
latentnerf,"A bronze goblet encrusted with rubies, with swirling engravings of dragons coiling up its stem",3.82352941176471,3.05263157894737,2.0625,3.10526315789474
latentnerf,"A black bat with luminous red eyes, outstretched wings, and a detailed claw with subtle ridges",4.57894736842105,3.61111111111111,3.55555555555556,3.38095238095238
latentnerf,"A square table with intricate carvings along the legs, a scratched surface, and a missing corner",2,1.44444444444444,1.4,1.57142857142857
latentnerf,"A golden lamp with an intricate bird and flower motif, and a glossy, amber-colored glass shade",5.45,4.82352941176471,4.70588235294118,4.84210526315789
latentnerf,"A wooden chair with a broken leg, a cushioned seat, and carved spirals on the arms",5,4.66666666666667,4.52941176470588,4.52631578947368
latentnerf,"A porcelain teapot with a gold-trimmed spout and a painted phoenix spiraling around its surface",4.94736842105263,3.38888888888889,2.78947368421053,3.45
latentnerf,"A potted succulent with plump, fleshy, blue-green leaves edged in red and planted in a terracotta pot",6.71428571428571,4.9375,5.55,5.68421052631579
latentnerf,"A gilded picture frame adorned with ivy leaves, enclosing an oil painting of a serene landscape",2,1.22222222222222,1.25,1.42857142857143
latentnerf,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",5.23529411764706,4.68421052631579,3.8125,4.63157894736842
latentnerf,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",2.63157894736842,2.05555555555556,2.05263157894737,1.95
latentnerf,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",4.77777777777778,4.26315789473684,3.9,3.9
latentnerf,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",2.78947368421053,1.77777777777778,1.8,2.14285714285714
latentnerf,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",1.29411764705882,1.10526315789474,1.0625,1.10526315789474
latentnerf,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",4.35294117647059,3.21052631578947,3.375,3.57894736842105
latentnerf,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",4.5,4,3.47058823529412,3.52631578947368
latentnerf,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",5.25,4.82352941176471,3.94117647058824,4.57894736842105
one2345++,"A bronze goblet encrusted with rubies, with swirling engravings of dragons coiling up its stem",6.31578947368421,6.52631578947368,6.83333333333333,6.42857142857143
one2345++,"A black bat with luminous red eyes, outstretched wings, and a detailed claw with subtle ridges",6.52631578947368,5.88888888888889,5.55555555555556,6.04761904761905
one2345++,"A square table with intricate carvings along the legs, a scratched surface, and a missing corner",6.33333333333333,7.4375,6.6,6.73684210526316
one2345++,"A golden lamp with an intricate bird and flower motif, and a glossy, amber-colored glass shade",5.63157894736842,6.44444444444444,6.31578947368421,6.05
one2345++,"A wooden chair with a broken leg, a cushioned seat, and carved spirals on the arms",6.5,7.42857142857143,7.47058823529412,7.1578947368421
one2345++,"A porcelain teapot with a gold-trimmed spout and a painted phoenix spiraling around its surface",6.29411764705882,7.47368421052632,6.3125,6.68421052631579
one2345++,"A potted succulent with plump, fleshy, blue-green leaves edged in red and planted in a terracotta pot",6.68421052631579,7,6.5,6.71428571428571
one2345++,"A gilded picture frame adorned with ivy leaves, enclosing an oil painting of a serene landscape",7.26315789473684,7.38888888888889,6.72222222222222,6.85714285714286
one2345++,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",7.73684210526316,7.33333333333333,7.26315789473684,7.5
one2345++,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",6.78947368421053,7.33333333333333,7,7.1
one2345++,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",7.94736842105263,7.55555555555556,7.36842105263158,7.65
one2345++,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",5.78947368421053,7.11111111111111,6.27777777777778,6.14285714285714
one2345++,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",7.17647058823529,7.36842105263158,7.375,7.10526315789474
one2345++,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",5.05882352941176,5.21052631578947,5.5,4.94736842105263
one2345++,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",6.47368421052632,5.11111111111111,4.88888888888889,5.38095238095238
one2345++,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",4.64705882352941,3.84210526315789,4.25,4.05263157894737
dreamfusion,"A cactus blooming flowers made of glowing embers",2.94736842105263,2.72222222222222,2.73684210526316,2.6
dreamfusion,"A candleholder resembling a twisted, gnarled tree branch",4.89473684210526,4.27272727272727,4.38095238095238,4.33333333333333
dreamfusion,"A castle built entirely from interlocking giant seashells",4.75,4.41176470588235,4.23529411764706,4.26315789473684
dreamfusion,"A chair made from intertwined vines, leaves still attached",1.83333333333333,0.94736842105263,1.25,1.1
dreamfusion,"A flower that blooms metallic petals shaped like butterflies",1.26315789473684,1.16666666666667,1.27777777777778,1.28571428571429
dreamfusion,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",5.63157894736842,5.63636363636364,4.90476190476191,5.23809523809524
dreamfusion,"A headphone with ear cups shaped like intricate seashells",0.83333333333333,0.80952380952381,0.88235294117647,0.89473684210526
dreamfusion,"A house shaped like a giant teapot, complete with handle and spout",4.89473684210526,5.05555555555556,4.7,4.38095238095238
dreamfusion,"A hummingbird with wings made of shimmering glass",2.42105263157895,1.61111111111111,2.2,2.0952380952381
dreamfusion,"A key carved from bone, adorned with tiny sculpted figures",2,1.57894736842105,2.11111111111111,1.76190476190476
dreamfusion,"A lamp in the form of a tree, branches holding lights",1.36842105263158,1.16666666666667,1.42105263157895,1.3
dreamfusion,"A mushroom with a cap resembling a stained glass window",5.8,6.41176470588235,5.23529411764706,5.52631578947368
dreamfusion,"A paintbrush with bristles made of tiny flower petals",3.57894736842105,3.22222222222222,3.45,3.28571428571429
dreamfusion,"A rabbit with butterfly wings instead of ears, patterns vivid",4.21052631578947,3.66666666666667,4,3.85714285714286
dreamfusion,"A sunflower with a center that is a functioning clock face",0.44444444444444,0.52380952380952,0.41176470588235,0.63157894736842
dreamfusion,"An earring designed as miniature chandeliers adorned with crystals",2.47058823529412,1.94736842105263,2.75,2.21052631578947
magic3d,"A cactus blooming flowers made of glowing embers",2.35,2.11764705882353,2.35294117647059,2.05263157894737
magic3d,"A candleholder resembling a twisted, gnarled tree branch",7.42105263157895,6.38888888888889,5.68421052631579,6.7
magic3d,"A castle built entirely from interlocking giant seashells",6.22222222222222,6.04761904761905,5.47058823529412,5.78947368421053
magic3d,"A chair made from intertwined vines, leaves still attached",6.52631578947368,6.16666666666667,5.5,6.19047619047619
magic3d,"A flower that blooms metallic petals shaped like butterflies",7.21052631578947,7.5,7.28571428571429,7.14285714285714
magic3d,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",6.83333333333333,5.94736842105263,5.95,5.85
magic3d,"A headphone with ear cups shaped like intricate seashells",5.42105263157895,5.55555555555556,5.05263157894737,5.4
magic3d,"A house shaped like a giant teapot, complete with handle and spout",4.42105263157895,4.5,3.44444444444444,3.76190476190476
magic3d,"A hummingbird with wings made of shimmering glass",5.29411764705882,5.15789473684211,4.1875,4.68421052631579
magic3d,"A key carved from bone, adorned with tiny sculpted figures",2.55555555555556,2.0952380952381,2.17647058823529,2.31578947368421
magic3d,"A lamp in the form of a tree, branches holding lights",6.38095238095238,5.875,5.15,5.73684210526316
magic3d,"A mushroom with a cap resembling a stained glass window",6.84210526315789,5.68421052631579,5.66666666666667,6
magic3d,"A paintbrush with bristles made of tiny flower petals",5.57894736842105,5.36363636363636,4.52380952380952,5.04761904761905
magic3d,"A rabbit with butterfly wings instead of ears, patterns vivid",5,5.76470588235294,4.76470588235294,4.78947368421053
magic3d,"A sunflower with a center that is a functioning clock face",2.11111111111111,2.28571428571429,2.17647058823529,2.21052631578947
magic3d,"An earring designed as miniature chandeliers adorned with crystals",2.89473684210526,2.33333333333333,2.57894736842105,2.55
sjc,"A cactus blooming flowers made of glowing embers",2.80952380952381,2.25,2.4,2.42105263157895
sjc,"A candleholder resembling a twisted, gnarled tree branch",5.04761904761905,4.8125,3.45,4.42105263157895
sjc,"A castle built entirely from interlocking giant seashells",4.275,3.14705882352941,3.55882352941176,3.47368421052632
sjc,"A chair made from intertwined vines, leaves still attached",5.11111111111111,4.90476190476191,3.88235294117647,4.47368421052632
sjc,"A flower that blooms metallic petals shaped like butterflies",5.38888888888889,4.31578947368421,4.2,4.15
sjc,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",3.38095238095238,2.5625,1.8,2.31578947368421
sjc,"A headphone with ear cups shaped like intricate seashells",3.05263157894737,2.33333333333333,1.89473684210526,2.25
sjc,"A house shaped like a giant teapot, complete with handle and spout",4.89473684210526,3.27777777777778,3.38888888888889,3.47619047619048
sjc,"A hummingbird with wings made of shimmering glass",4.95238095238095,4,3.45,3.84210526315789
sjc,"A key carved from bone, adorned with tiny sculpted figures",4.73684210526316,3.68421052631579,2.94444444444444,3.76190476190476
sjc,"A lamp in the form of a tree, branches holding lights",5.78947368421053,4.05555555555556,3.94444444444444,4.52380952380952
sjc,"A mushroom with a cap resembling a stained glass window",6,4.86363636363636,3.71428571428571,4.61904761904762
sjc,"A paintbrush with bristles made of tiny flower petals",2.57894736842105,2.52631578947368,2.44444444444444,2.52380952380952
sjc,"A rabbit with butterfly wings instead of ears, patterns vivid",3.65,2.88235294117647,2.64705882352941,2.94736842105263
sjc,"A sunflower with a center that is a functioning clock face",2.88888888888889,1.78947368421053,2.25,1.95
sjc,"An earring designed as miniature chandeliers adorned with crystals",2,1.26315789473684,1,1.15
textmesh,"A cactus blooming flowers made of glowing embers",2.2,2.23529411764706,1.82352941176471,1.89473684210526
textmesh,"A candleholder resembling a twisted, gnarled tree branch",5.89473684210526,4.81818181818182,4.95238095238095,5
textmesh,"A castle built entirely from interlocking giant seashells",5.47368421052632,5.77272727272727,5.19047619047619,5.38095238095238
textmesh,"A chair made from intertwined vines, leaves still attached",5.15789473684211,5.38888888888889,4.88888888888889,5.04761904761905
textmesh,"A flower that blooms metallic petals shaped like butterflies",1.27777777777778,1.04761904761905,1.05882352941176,1.36842105263158
textmesh,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",5.04761904761905,4.375,3.8,4.36842105263158
textmesh,"A headphone with ear cups shaped like intricate seashells",1.68421052631579,1.86363636363636,1.9047619047619,1.71428571428571
textmesh,"A house shaped like a giant teapot, complete with handle and spout",4.89473684210526,5.47368421052632,3.94444444444444,4.28571428571429
textmesh,"A hummingbird with wings made of shimmering glass",4.26315789473684,3.5,3.3,3.52380952380952
textmesh,"A key carved from bone, adorned with tiny sculpted figures",5.73684210526316,5.94736842105263,4.72222222222222,5.61904761904762
textmesh,"A lamp in the form of a tree, branches holding lights",3.63157894736842,2.90909090909091,2.9047619047619,2.71428571428571
textmesh,"A mushroom with a cap resembling a stained glass window",8,7.89473684210526,7.5625,7.52631578947368
textmesh,"A paintbrush with bristles made of tiny flower petals",7.42857142857143,6.875,6.05,6.78947368421053
textmesh,"A rabbit with butterfly wings instead of ears, patterns vivid",4.44444444444444,4.52631578947368,3.85,3.85
textmesh,"A sunflower with a center that is a functioning clock face",1.10526315789474,1.47368421052632,1.44444444444444,1.19047619047619
textmesh,"An earring designed as miniature chandeliers adorned with crystals",5.44444444444444,4.42105263157895,3.55,4.15
3dtopia,"A cactus blooming flowers made of glowing embers",4.89473684210526,4.11111111111111,4.89473684210526,4.75
3dtopia,"A candleholder resembling a twisted, gnarled tree branch",5.33333333333333,4.94736842105263,6.15,4.8
3dtopia,"A castle built entirely from interlocking giant seashells",3.55555555555556,3.61904761904762,3.70588235294118,3.52631578947368
3dtopia,"A chair made from intertwined vines, leaves still attached",2.57894736842105,1.33333333333333,1.6,1.76190476190476
3dtopia,"A flower that blooms metallic petals shaped like butterflies",4.47368421052632,3.22727272727273,4.14285714285714,3.57142857142857
3dtopia,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",5.11764705882353,4.05263157894737,4.4375,3.94736842105263
3dtopia,"A headphone with ear cups shaped like intricate seashells",1.14285714285714,1.375,1.5,1.21052631578947
3dtopia,"A house shaped like a giant teapot, complete with handle and spout",6.33333333333333,6.0625,5.1,5.68421052631579
3dtopia,"A hummingbird with wings made of shimmering glass",2.05555555555556,2.68421052631579,3.15,2.1
3dtopia,"A key carved from bone, adorned with tiny sculpted figures",3.42105263157895,3.05555555555556,3,2.9
3dtopia,"A lamp in the form of a tree, branches holding lights",4.26315789473684,3.33333333333333,3.63157894736842,3.45
3dtopia,"A mushroom with a cap resembling a stained glass window",3.29411764705882,3.21052631578947,3.6875,3.05263157894737
3dtopia,"A paintbrush with bristles made of tiny flower petals",2.47058823529412,2.36842105263158,3.125,2.42105263157895
3dtopia,"A rabbit with butterfly wings instead of ears, patterns vivid",5.38888888888889,6.33333333333333,5.76470588235294,6.05263157894737
3dtopia,"A sunflower with a center that is a functioning clock face",4.15789473684211,3.89473684210526,4.38888888888889,3.95238095238095
3dtopia,"An earring designed as miniature chandeliers adorned with crystals",7.68421052631579,6.77777777777778,6.94736842105263,7.15
consistent3d,"A cactus blooming flowers made of glowing embers",7.05,7,6.88235294117647,6.84210526315789
consistent3d,"A candleholder resembling a twisted, gnarled tree branch",7.61904761904762,7.4375,6.4,7.21052631578947
consistent3d,"A castle built entirely from interlocking giant seashells",4.9,4.88235294117647,5.29411764705882,4.73684210526316
consistent3d,"A chair made from intertwined vines, leaves still attached",6.52941176470588,6.05263157894737,5.5625,5.94736842105263
consistent3d,"A flower that blooms metallic petals shaped like butterflies",3.52631578947368,2.68181818181818,2.80952380952381,2.66666666666667
consistent3d,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",6.47368421052632,5.09090909090909,4.76190476190476,4.90476190476191
consistent3d,"A headphone with ear cups shaped like intricate seashells",6.26315789473684,4,4.77777777777778,5.09523809523809
consistent3d,"A house shaped like a giant teapot, complete with handle and spout",5.10526315789474,5.47368421052632,4.61111111111111,4.57142857142857
consistent3d,"A hummingbird with wings made of shimmering glass",4.77777777777778,4.95238095238095,4,4.15789473684211
consistent3d,"A key carved from bone, adorned with tiny sculpted figures",5.42105263157895,5.16666666666667,4.85,5.04761904761905
consistent3d,"A lamp in the form of a tree, branches holding lights",5.83333333333333,5.68421052631579,5.05,5.2
consistent3d,"A mushroom with a cap resembling a stained glass window",3.94736842105263,2.88888888888889,3.25,3.33333333333333
consistent3d,"A paintbrush with bristles made of tiny flower petals",4.47058823529412,3.42105263157895,4,3.73684210526316
consistent3d,"A rabbit with butterfly wings instead of ears, patterns vivid",3.82352941176471,3.10526315789474,3.625,3
consistent3d,"A sunflower with a center that is a functioning clock face",1.80952380952381,1.9375,2.3,1.68421052631579
consistent3d,"An earring designed as miniature chandeliers adorned with crystals",5.14285714285714,3.875,4.1,4.26315789473684
latentnerf,"A cactus blooming flowers made of glowing embers",6.66666666666667,6.26315789473684,5.55,5.95
latentnerf,"A candleholder resembling a twisted, gnarled tree branch",5.23529411764706,4.15789473684211,4.125,4.10526315789474
latentnerf,"A castle built entirely from interlocking giant seashells",6,4.31818181818182,4.42857142857143,4.76190476190476
latentnerf,"A chair made from intertwined vines, leaves still attached",6.38888888888889,6.26315789473684,4.7,5.65
latentnerf,"A flower that blooms metallic petals shaped like butterflies",3.70588235294118,3.42105263157895,3.5,3.15789473684211
latentnerf,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",6.47368421052632,4.27777777777778,4.94444444444444,4.52380952380952
latentnerf,"A headphone with ear cups shaped like intricate seashells",2.44444444444444,1.63157894736842,1.65,1.55
latentnerf,"A house shaped like a giant teapot, complete with handle and spout",3.76470588235294,2.57894736842105,2.9375,2.57894736842105
latentnerf,"A hummingbird with wings made of shimmering glass",7,6.27777777777778,4.57894736842105,6.05
latentnerf,"A key carved from bone, adorned with tiny sculpted figures",4.05263157894737,2.72222222222222,3.2,3.04761904761905
latentnerf,"A lamp in the form of a tree, branches holding lights",7.33333333333333,6.9375,5.6,6.57894736842105
latentnerf,"A mushroom with a cap resembling a stained glass window",6.26315789473684,6.55555555555556,5.52631578947368,6.15
latentnerf,"A paintbrush with bristles made of tiny flower petals",6.21052631578947,4.04545454545455,3.95238095238095,4.61904761904762
latentnerf,"A rabbit with butterfly wings instead of ears, patterns vivid",4.9,4.64705882352941,4.58823529411765,4.42105263157895
latentnerf,"A sunflower with a center that is a functioning clock face",3.66666666666667,3.61904761904762,3.52941176470588,3.73684210526316
latentnerf,"An earring designed as miniature chandeliers adorned with crystals",4.52631578947368,3.66666666666667,3.72222222222222,3.47619047619048
one2345++,"A cactus blooming flowers made of glowing embers",4.15789473684211,3.27777777777778,4.1,3.66666666666667
one2345++,"A candleholder resembling a twisted, gnarled tree branch",8.55555555555556,8.14285714285714,8.23529411764706,8.47368421052632
one2345++,"A castle built entirely from interlocking giant seashells",3.31578947368421,3.72727272727273,4.04761904761905,3.33333333333333
one2345++,"A chair made from intertwined vines, leaves still attached",7.05263157894737,5.05555555555556,5.44444444444444,5.71428571428571
one2345++,"A flower that blooms metallic petals shaped like butterflies",6.17647058823529,5.78947368421053,6.625,5.94736842105263
one2345++,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",8.2,7.94117647058824,7.76470588235294,7.8421052631579
one2345++,"A headphone with ear cups shaped like intricate seashells",9.047619047619,8.3125,8.4,8.42105263157895
one2345++,"A house shaped like a giant teapot, complete with handle and spout",6.35294117647059,6.42105263157895,6.375,6
one2345++,"A hummingbird with wings made of shimmering glass",7.21052631578947,7.5,6.7,7
one2345++,"A key carved from bone, adorned with tiny sculpted figures",6.57894736842105,5.88888888888889,5.89473684210526,6.4
one2345++,"A lamp in the form of a tree, branches holding lights",6.10526315789474,5,5.15,5.47619047619048
one2345++,"A mushroom with a cap resembling a stained glass window",8.6,8.64705882352941,8.05882352941176,8.47368421052632
one2345++,"A paintbrush with bristles made of tiny flower petals",5.73684210526316,4.77777777777778,5,5.14285714285714
one2345++,"A rabbit with butterfly wings instead of ears, patterns vivid",6.90476190476191,7.0625,7.2,6.94736842105263
one2345++,"A sunflower with a center that is a functioning clock face",7.63157894736842,7.05263157894737,7.11111111111111,7.04761904761905
one2345++,"An earring designed as miniature chandeliers adorned with crystals",6.57894736842105,6.33333333333333,6.10526315789474,6.6
dreamfusion,"A black camera and a metal tripod",7.52631578947368,5.5,5.94736842105263,6.15
dreamfusion,"A blue umbrella and a silver key",3.45,3.41176470588235,3.82352941176471,3.31578947368421
dreamfusion,"A wooden house and a coconut tree",0.77777777777778,0.71428571428571,0.82352941176471,0.84210526315789
dreamfusion,"A wooden easel and a canvas painting",5.84210526315789,5.22222222222222,5.10526315789474,5.3
dreamfusion,"A green apple and a bronze coin",6.5,5,4.2,4.75
dreamfusion,"A green cactus and a glass bottle",5.11764705882353,6,6.125,5.47368421052632
dreamfusion,"A leather wallet and a cotton hat",4.35,5.35294117647059,5.58823529411765,4.68421052631579
dreamfusion,"A metal pen and a plastic ruler",2.94736842105263,3.45454545454545,2.33333333333333,2.38095238095238
dreamfusion,"A yellow lemon and a square table",4.52380952380952,5.8125,5.75,5.05263157894737
dreamfusion,"A red chair and a yellow tennis ball",8.10526315789474,7.36363636363636,6.38095238095238,7.14285714285714
dreamfusion,"A round clock and a wooden shelf",1.31578947368421,1.55555555555556,1.3,1.19047619047619
dreamfusion,"A silver teapot and a golden cup",3.88235294117647,4.31578947368421,3.8125,3.57894736842105
dreamfusion,"A white flower and a green vase",5.63157894736842,4.77272727272727,4.71428571428571,4.76190476190476
dreamfusion,"A wooden bench and a bronze statue",3.04761904761905,2.9375,2.4,2.78947368421053
dreamfusion,"A metal sword and a bronze shield",1.33333333333333,1.875,1.95,1.68421052631579
dreamfusion,"A wooden table and a red candle",3.76190476190476,4.125,3.7,3.73684210526316
magic3d,"A black camera and a metal tripod",6.21052631578947,6.22222222222222,4.85,5.95238095238095
magic3d,"A blue umbrella and a silver key",2.22222222222222,2.19047619047619,2,2
magic3d,"A wooden house and a coconut tree",3.05263157894737,3.5,3.3,3.14285714285714
